Running Dijkstra with Binomial Heap...
Vertex  Distance from Source
0		0
1		inf
2		inf
3		inf
4		inf
5		inf
6		inf
7		inf
8		inf
9		inf
10		inf
11		inf
12		inf
13		inf
14		inf
15		inf
16		inf
17		inf
18		inf
19		inf
20		inf
21		inf
22		inf
23		inf
24		inf
25		inf
26		inf
27		inf
28		inf
29		inf
30		inf
31		inf
32		inf
33		inf
34		inf
35		inf
36		inf
37		inf
38		inf
39		inf
40		inf
41		inf
42		inf
43		inf
44		inf
45		inf
46		inf
47		inf
48		inf
49		inf
50		inf
51		inf
52		inf
53		inf
54		inf
55		inf
56		inf
57		inf
58		inf
59		inf
60		inf
61		inf
62		inf
63		inf
64		inf
65		inf
66		inf
67		inf
68		inf
69		inf
70		inf
71		inf
72		inf
73		inf
74		inf
75		inf
76		inf
77		inf
78		inf
79		inf
80		inf
81		inf
82		inf
83		inf
84		inf
85		inf
86		inf
87		inf
88		inf
89		inf
90		inf
91		inf
92		inf
93		inf
94		inf
95		inf
96		inf
97		inf
98		inf
99		inf
100		inf
101		inf
102		inf
103		inf
104		inf
105		inf
106		inf
107		inf
108		inf
109		inf
110		inf
111		inf
112		inf
113		inf
114		inf
115		inf
116		inf
117		inf
118		inf
119		inf
120		inf
121		inf
122		inf
123		inf
124		inf
125		inf
126		inf
127		inf
128		inf
129		inf
130		inf
131		inf
132		inf
133		inf
134		inf
135		inf
136		inf
137		inf
138		inf
139		inf
140		inf
141		inf
142		inf
143		inf
144		inf
145		inf
146		inf
147		inf
148		inf
149		inf
150		inf
151		inf
152		inf
153		inf
154		inf
155		inf
156		inf
157		inf
158		inf
159		inf
160		inf
161		inf
162		inf
163		inf
164		inf
165		inf
166		inf
167		inf
168		inf
169		inf
170		inf
171		inf
172		inf
173		inf
174		inf
175		inf
176		inf
177		inf
178		inf
179		inf
180		inf
181		inf
182		inf
183		inf
184		inf
185		inf
186		inf
187		inf
188		inf
189		inf
190		inf
191		inf
192		inf
193		inf
194		inf
195		inf
196		inf
197		inf
198		inf
199		inf
200		inf
201		inf
202		inf
203		inf
204		inf
205		inf
206		inf
207		inf
208		inf
209		inf
210		inf
211		inf
212		inf
213		inf
214		inf
215		inf
216		inf
217		inf
218		inf
219		inf
220		inf
221		inf
222		inf
223		inf
224		inf
225		inf
226		inf
227		inf
228		inf
229		inf
230		inf
231		inf
232		inf
233		inf
234		inf
235		inf
236		inf
237		inf
238		inf
239		inf
240		inf
241		inf
242		inf
243		inf
244		inf
245		inf
246		inf
247		inf
248		inf
249		inf
250		inf
251		inf
252		inf
253		inf
254		inf
255		inf
256		inf
257		inf
258		inf
259		inf
260		inf
261		inf
262		inf
263		inf
264		inf
265		inf
266		inf
267		inf
268		inf
269		inf
270		inf
271		inf
272		inf
273		inf
274		inf
275		inf
276		inf
277		inf
278		inf
279		inf
280		inf
281		inf
282		inf
283		inf
284		inf
285		inf
286		inf
287		inf
288		inf
289		inf
290		inf
291		inf
292		inf
293		inf
294		inf
295		inf
296		inf
297		inf
298		inf
299		inf
300		inf
301		inf
302		inf
303		inf
304		inf
305		inf
306		inf
307		inf
308		inf
309		inf
310		inf
311		inf
312		inf
313		inf
314		inf
315		inf
316		inf
317		inf
318		inf
319		inf
320		inf
321		inf
322		inf
323		inf
324		inf
325		inf
326		inf
327		inf
328		inf
329		inf
330		inf
331		inf
332		inf
333		inf
334		inf
335		inf
336		inf
337		inf
338		inf
339		inf
340		inf
341		inf
342		inf
343		inf
344		inf
345		inf
346		inf
347		inf
348		inf
349		inf
350		inf
351		inf
352		inf
353		inf
354		inf
355		inf
356		inf
357		inf
358		inf
359		inf
360		inf
361		inf
362		inf
363		inf
364		inf
365		inf
366		inf
367		inf
368		inf
369		inf
370		inf
371		inf
372		inf
373		inf
374		inf
375		inf
376		inf
377		inf
378		inf
379		inf
380		inf
381		inf
382		inf
383		inf
384		inf
385		inf
386		inf
387		inf
388		inf
389		inf
390		inf
391		inf
392		inf
393		inf
394		inf
395		inf
396		inf
397		inf
398		inf
399		inf
400		inf
401		inf
402		inf
403		inf
404		inf
405		inf
406		inf
407		inf
408		inf
409		inf
410		inf
411		inf
412		inf
413		inf
414		inf
415		inf
416		inf
417		inf
418		inf
419		inf
420		inf
421		inf
422		inf
423		inf
424		inf
425		inf
426		inf
427		inf
428		inf
429		inf
430		inf
431		inf
432		inf
433		inf
434		inf
435		inf
436		inf
437		inf
438		inf
439		inf
440		inf
441		inf
442		inf
443		inf
444		inf
445		inf
446		inf
447		inf
448		inf
449		inf
450		inf
451		inf
452		inf
453		inf
454		inf
455		inf
456		inf
457		inf
458		inf
459		inf
460		inf
461		inf
462		inf
463		inf
464		inf
465		inf
466		inf
467		inf
468		inf
469		inf
470		inf
471		inf
472		inf
473		inf
474		inf
475		inf
476		inf
477		inf
478		inf
479		inf
480		inf
481		inf
482		inf
483		inf
484		inf
485		inf
486		inf
487		inf
488		inf
489		inf
490		inf
491		inf
492		inf
493		inf
494		inf
495		inf
496		inf
497		inf
498		inf
499		inf
500		inf
501		inf
502		inf
503		inf
504		inf
505		inf
506		inf
507		inf
508		inf
509		inf
510		inf
511		inf
512		inf
513		inf
514		inf
515		inf
516		inf
517		inf
518		inf
519		inf
520		inf
521		inf
522		inf
523		inf
524		inf
525		inf
526		inf
527		inf
528		inf
529		inf
530		inf
531		inf
532		inf
533		inf
534		inf
535		inf
536		inf
537		inf
538		inf
539		inf
540		inf
541		inf
542		inf
543		inf
544		inf
545		inf
546		inf
547		inf
548		inf
549		inf
550		inf
551		inf
552		inf
553		inf
554		inf
555		inf
556		inf
557		inf
558		inf
559		inf
560		inf
561		inf
562		inf
563		inf
564		inf
565		inf
566		inf
567		inf
568		inf
569		inf
570		inf
571		inf
572		inf
573		inf
574		inf
575		inf
576		inf
577		inf
578		inf
579		inf
580		inf
581		inf
582		inf
583		inf
584		inf
585		inf
586		inf
587		inf
588		inf
589		inf
590		inf
591		inf
592		inf
593		inf
594		inf
595		inf
596		inf
597		inf
598		inf
599		inf
600		inf
601		inf
602		inf
603		inf
604		inf
605		inf
606		inf
607		inf
608		inf
609		inf
610		inf
611		inf
612		inf
613		inf
614		inf
615		inf
616		inf
617		inf
618		inf
619		inf
620		inf
621		inf
622		inf
623		inf
624		inf
625		inf
626		inf
627		inf
628		inf
629		inf
630		inf
631		inf
632		inf
633		inf
634		inf
635		inf
636		inf
637		inf
638		inf
639		inf
640		inf
641		inf
642		inf
643		inf
644		inf
645		inf
646		inf
647		inf
648		inf
649		inf
650		inf
651		inf
652		inf
653		inf
654		inf
655		inf
656		inf
657		inf
658		inf
659		inf
660		inf
661		inf
662		inf
663		inf
664		inf
665		inf
666		inf
667		inf
668		inf
669		inf
670		inf
671		inf
672		inf
673		inf
674		inf
675		inf
676		inf
677		inf
678		inf
679		inf
680		inf
681		inf
682		inf
683		inf
684		inf
685		inf
686		inf
687		inf
688		inf
689		inf
690		inf
691		inf
692		inf
693		inf
694		inf
695		inf
696		inf
697		inf
698		inf
699		inf
700		inf
701		inf
702		inf
703		inf
704		inf
705		inf
706		inf
707		inf
708		inf
709		inf
710		inf
711		inf
712		inf
713		inf
714		inf
715		inf
716		inf
717		inf
718		inf
719		inf
720		inf
721		inf
722		inf
723		inf
724		inf
725		inf
726		inf
727		inf
728		inf
729		inf
730		inf
731		inf
732		inf
733		inf
734		inf
735		inf
736		inf
737		inf
738		inf
739		inf
740		inf
741		inf
742		inf
743		inf
744		inf
745		inf
746		inf
747		inf
748		inf
749		inf
750		inf
751		inf
752		inf
753		inf
754		inf
755		inf
756		inf
757		inf
758		inf
759		inf
760		inf
761		inf
762		inf
763		inf
764		inf
765		inf
766		inf
767		inf
768		inf
769		inf
770		inf
771		inf
772		inf
773		inf
774		inf
775		inf
776		inf
777		inf
778		inf
779		inf
780		inf
781		inf
782		inf
783		inf
784		inf
785		inf
786		inf
787		inf
788		inf
789		inf
790		inf
791		inf
792		inf
793		inf
794		inf
795		inf
796		inf
797		inf
798		inf
799		inf
800		inf
801		inf
802		inf
803		inf
804		inf
805		inf
806		inf
807		inf
808		inf
809		inf
810		inf
811		inf
812		inf
813		inf
814		inf
815		inf
816		inf
817		inf
818		inf
819		inf
820		inf
821		inf
822		inf
823		inf
824		inf
825		inf
826		inf
827		inf
828		inf
829		inf
830		inf
831		inf
832		inf
833		inf
834		inf
835		inf
836		inf
837		inf
838		inf
839		inf
840		inf
841		inf
842		inf
843		inf
844		inf
845		inf
846		inf
847		inf
848		inf
849		inf
850		inf
851		inf
852		inf
853		inf
854		inf
855		inf
856		inf
857		inf
858		inf
859		inf
860		inf
861		inf
862		inf
863		inf
864		inf
865		inf
866		inf
867		inf
868		inf
869		inf
870		inf
871		inf
872		inf
873		inf
874		inf
875		inf
876		inf
877		inf
878		inf
879		inf
880		inf
881		inf
882		inf
883		inf
884		inf
885		inf
886		inf
887		inf
888		inf
889		inf
890		inf
891		inf
892		inf
893		inf
894		inf
895		inf
896		inf
897		inf
898		inf
899		inf
900		inf
901		inf
902		inf
903		inf
904		inf
905		inf
906		inf
907		inf
908		inf
909		inf
910		inf
911		inf
912		inf
913		inf
914		inf
915		inf
916		inf
917		inf
918		inf
919		inf
920		inf
921		inf
922		inf
923		inf
924		inf
925		inf
926		inf
927		inf
928		inf
929		inf
930		inf
931		inf
932		inf
933		inf
934		inf
935		inf
936		inf
937		inf
938		inf
939		inf
940		inf
941		inf
942		inf
943		inf
944		inf
945		inf
946		inf
947		inf
948		inf
949		inf
950		inf
951		inf
952		inf
953		inf
954		inf
955		inf
956		inf
957		inf
958		inf
959		inf
960		inf
961		inf
962		inf
963		inf
964		inf
965		inf
966		inf
967		inf
968		inf
969		inf
970		inf
971		inf
972		inf
973		inf
974		inf
975		inf
976		inf
977		inf
978		inf
979		inf
980		inf
981		inf
982		inf
983		inf
984		inf
985		inf
986		inf
987		inf
988		inf
989		inf
990		inf
991		inf
992		inf
993		inf
994		inf
995		inf
996		inf
997		inf
998		inf
999		inf
1000		inf
1001		inf
1002		inf
1003		inf
1004		inf
1005		inf
1006		inf
1007		inf
1008		inf
1009		inf
1010		inf
1011		inf
1012		inf
